code,name,theme1,theme2,theme3,theme4,theme5,theme6,theme7,theme8,theme9,theme10,theme11,theme12,theme13,theme14,theme15,theme16,theme17,theme18,theme19,theme20,theme21,theme22,theme23,theme24
008600,윌비스,패션/의류,교육/온라인 교육,일자리(취업),,,,,,,,,,,,,,,,,,,,,
007980,태평양물산,패션/의류,,,,,,,,,,,,,,,,,,,,,,,
026040,제이에스티나,패션/의류,남북경협,,,,,,,,,,,,,,,,,,,,,,
005800,신영와코루,패션/의류,,,,,,,,,,,,,,,,,,,,,,,
194370,제이에스코퍼레이션,패션/의류,,,,,,,,,,,,,,,,,,,,,,,
005320,국동,패션/의류,,,,,,,,,,,,,,,,,,,,,,,
006060,화승인더,패션/의류,,,,,,,,,,,,,,,,,,,,,,,
111110,호전실업,패션/의류,,,,,,,,,,,,,,,,,,,,,,,
225590,패션플랫폼,패션/의류,,,,,,,,,,,,,,,,,,,,,,,
110790,크리스에프앤씨,패션/의류,골프,,,,,,,,,,,,,,,,,,,,,,
308100,까스텔바작,패션/의류,골프,,,,,,,,,,,,,,,,,,,,,,
306040,에스제이그룹,패션/의류,,,,,,,,,,,,,,,,,,,,,,,
323230,엠에프엠코리아,패션/의류,,,,,,,,,,,,,,,,,,,,,,,
024800,유성티엔에스,편의점,정치/인맥(문재인),종합 물류,,,,,,,,,,,,,,,,,,,,,
106240,파인테크닉스,폴더블폰,휴대폰부품,LED,,,,,,,,,,,,,,,,,,,,,
131760,파인텍,폴더블폰,플렉서블 디스플레이,터치패널(스마트폰/태블릿PC),OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,
265520,AP시스템,플렉서블 디스플레이,LCD장비,반도체 장비,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,
141000,비아트론,플렉서블 디스플레이,LCD장비,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,
056190,에스에프에이,플렉서블 디스플레이,핵융합에너지,LCD장비,반도체 장비,우주항공산업,태양광에너지,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,
059100,아이컴포넌트,플렉서블 디스플레이,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,,
036930,주성엔지니어링,플렉서블 디스플레이,LCD장비,LED장비,반도체 장비,태양광에너지,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,
297890,엘이티,플렉서블 디스플레이,LCD장비,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,
020560,아시아나항공,항공/저가 항공사(LCC),환율하락 수혜,,,,,,,,,,,,,,,,,,,,,,
089590,제주항공,항공/저가 항공사(LCC),,,,,,,,,,,,,,,,,,,,,,,
004870,티웨이홀딩스,항공/저가 항공사(LCC),,,,,,,,,,,,,,,,,,,,,,,
091810,티웨이항공,항공/저가 항공사(LCC),,,,,,,,,,,,,,,,,,,,,,,
272450,진에어,항공/저가 항공사(LCC),,,,,,,,,,,,,,,,,,,,,,,
298690,에어부산,항공/저가 항공사(LCC),,,,,,,,,,,,,,,,,,,,,,,
011200,HMM,해운,,,,,,,,,,,,,,,,,,,,,,,
005880,대한해운,해운,환율하락 수혜,LNG(액화천연가스),,,,,,,,,,,,,,,,,,,,,
028670,팬오션,해운,LNG(액화천연가스),,,,,,,,,,,,,,,,,,,,,,
044450,KSS해운,해운,,,,,,,,,,,,,,,,,,,,,,,
068240,다원시스,핵융합에너지,철도,태양광에너지,GTX(수도권 광역급행철도),,,,,,,,,,,,,,,,,,,,
002240,고려제강,핵융합에너지,철강 주요종목,,,,,,,,,,,,,,,,,,,,,,
001820,삼화콘덴서,핵융합에너지,스마트그리드(지능형전력망),전기차,전력저장장치(ESS),MLCC(적층세라믹콘덴서),,,,,,,,,,,,,,,,,,,
250060,모비스,핵융합에너지,4차산업 수혜주,지능형로봇/인공지능(AI),,,,,,,,,,,,,,,,,,,,,
090430,아모레퍼시픽,화장품,,,,,,,,,,,,,,,,,,,,,,,
027050,코리아나,화장품,,,,,,,,,,,,,,,,,,,,,,,
123690,한국화장품,화장품,,,,,,,,,,,,,,,,,,,,,,,
078520,에이블씨엔씨,화장품,,,,,,,,,,,,,,,,,,,,,,,
003350,한국화장품제조,화장품,,,,,,,,,,,,,,,,,,,,,,,
123330,제닉,화장품,,,,,,,,,,,,,,,,,,,,,,,
161890,한국콜마,화장품,,,,,,,,,,,,,,,,,,,,,,,
192820,코스맥스,화장품,,,,,,,,,,,,,,,,,,,,,,,
078140,대봉엘에스,화장품,,,,,,,,,,,,,,,,,,,,,,,
200130,콜마비앤에이치,화장품,건강기능식품,,,,,,,,,,,,,,,,,,,,,,
101240,씨큐브,화장품,,,,,,,,,,,,,,,,,,,,,,,
002840,미원상사,화장품,,,,,,,,,,,,,,,,,,,,,,,
214420,토니모리,화장품,면세점,,,,,,,,,,,,,,,,,,,,,,
115960,연우,화장품,,,,,,,,,,,,,,,,,,,,,,,
214370,케어젠,화장품,,,,,,,,,,,,,,,,,,,,,,,
226320,잇츠한불,화장품,,,,,,,,,,,,,,,,,,,,,,,
064090,에프앤리퍼블릭,화장품,,,,,,,,,,,,,,,,,,,,,,,
019660,글로본,화장품,,,,,,,,,,,,,,,,,,,,,,,
025620,제이준코스메틱,화장품,,,,,,,,,,,,,,,,,,,,,,,
950140,잉글우드랩,화장품,,,,,,,,,,,,,,,,,,,,,,,
241710,코스메카코리아,화장품,,,,,,,,,,,,,,,,,,,,,,,
237880,클리오,화장품,,,,,,,,,,,,,,,,,,,,,,,
196300,애니젠,화장품,,,,,,,,,,,,,,,,,,,,,,,
219550,자안코스메틱,화장품,,,,,,,,,,,,,,,,,,,,,,,
080530,코디,화장품,LCD 부품/소재,LED장비,반도체 장비,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,
227610,아우딘퓨쳐스,화장품,,,,,,,,,,,,,,,,,,,,,,,
252500,세화피앤씨,화장품,,,,,,,,,,,,,,,,,,,,,,,
260930,씨티케이코스메틱스,화장품,,,,,,,,,,,,,,,,,,,,,,,
214150,클래시스,화장품,의료기기,,,,,,,,,,,,,,,,,,,,,,
065170,넥스트BT,화장품,건강기능식품,자원개발,,,,,,,,,,,,,,,,,,,,,
226340,본느,화장품,,,,,,,,,,,,,,,,,,,,,,,
290650,엘앤씨바이오,화장품,의료기기,,,,,,,,,,,,,,,,,,,,,,
003580,넥스트사이언스,화장품,,,,,,,,,,,,,,,,,,,,,,,
251970,펌텍코리아,화장품,,,,,,,,,,,,,,,,,,,,,,,
244460,올리패스,화장품,mRNA(메신저 리보핵산),유전자 치료제/분석,,,,,,,,,,,,,,,,,,,,,
018290,브이티지엠피,화장품,,,,,,,,,,,,,,,,,,,,,,,
214260,라파스,화장품,,,,,,,,,,,,,,,,,,,,,,,
086710,선진뷰티사이언스,화장품,2021 상반기 신규상장,,,,,,,,,,,,,,,,,,,,,,
352480,씨앤씨인터내셔널,화장품,2021 상반기 신규상장,,,,,,,,,,,,,,,,,,,,,,
104480,티케이케미칼,화학섬유,정치/인맥(이낙연),,,,,,,,,,,,,,,,,,,,,,
003830,대한화섬,화학섬유,,,,,,,,,,,,,,,,,,,,,,,
003240,태광산업,화학섬유,석유화학,케이블TV SO/MSO,홈쇼핑,,,,,,,,,,,,,,,,,,,,
065510,휴비츠,황사/미세먼지,U-Healthcare(원격진료),고령화 사회(노인복지),의료기기,,,,,,,,,,,,,,,,,,,,
187790,나노,황사/미세먼지,,,,,,,,,,,,,,,,,,,,,,,
131030,디에이치피코리아,황사/미세먼지,,,,,,,,,,,,,,,,,,,,,,,
148140,비디아이,황사/미세먼지,풍력에너지,,,,,,,,,,,,,,,,,,,,,,
069140,누리플랜,황사/미세먼지,DMZ 평화공원,정치/인맥(오세훈),,,,,,,,,,,,,,,,,,,,,
024890,대원화성,희귀금속(희토류 등),,,,,,,,,,,,,,,,,,,,,,,
000910,유니온,희귀금속(희토류 등),시멘트/레미콘,,,,,,,,,,,,,,,,,,,,,,
006920,모헨즈,DMZ 평화공원,시멘트/레미콘,,,,,,,,,,,,,,,,,,,,,,
071950,코아스,DMZ 평화공원,,,,,,,,,,,,,,,,,,,,,,,
007110,일신석재,DMZ 평화공원,남북경협,,,,,,,,,,,,,,,,,,,,,,
131180,딜리,DMZ 평화공원,,,,,,,,,,,,,,,,,,,,,,,
035890,서희건설,DMZ 평화공원,건설 중소형,정치/인맥(문재인),,,,,,,,,,,,,,,,,,,,,
070960,용평리조트,DMZ 평화공원,골프,,,,,,,,,,,,,,,,,,,,,,
050760,에스폴리텍,LCD 부품/소재,태양광에너지,LED,,,,,,,,,,,,,,,,,,,,,
095500,미래나노텍,LCD 부품/소재,터치패널(스마트폰/태블릿PC),,,,,,,,,,,,,,,,,,,,,,
105330,케이엔더블유,LCD 부품/소재,,,,,,,,,,,,,,,,,,,,,,,
037330,인지디스플레,LCD 부품/소재,,,,,,,,,,,,,,,,,,,,,,,
041520,이라이콤,LCD 부품/소재,휴대폰부품,LCD BLU제조,,,,,,,,,,,,,,,,,,,,,
049120,파인디앤씨,LCD 부품/소재,,,,,,,,,,,,,,,,,,,,,,,
056700,신화인터텍,LCD 부품/소재,,,,,,,,,,,,,,,,,,,,,,,
065680,우주일렉트로,LCD 부품/소재,휴대폰부품,,,,,,,,,,,,,,,,,,,,,,
067770,세진티에스,LCD 부품/소재,,,,,,,,,,,,,,,,,,,,,,,
094970,제이엠티,LCD 부품/소재,,,,,,,,,,,,,,,,,,,,,,,
155650,와이엠씨,LCD 부품/소재,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,,
090740,연이비앤티,LCD 부품/소재,LED,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,
052420,오성첨단소재,LCD 부품/소재,마리화나(대마),,,,,,,,,,,,,,,,,,,,,,
149950,아바텍,LCD 부품/소재,,,,,,,,,,,,,,,,,,,,,,,
250930,예선테크,LCD 부품/소재,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,,
088130,동아엘텍,LCD장비,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,,
009310,참엔지니어링,LCD장비,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,,
039440,에스티아이,LCD장비,3D 프린터,반도체 장비,,,,,,,,,,,,,,,,,,,,,
049950,미래컴퍼니,LCD장비,LED장비,의료기기,지능형로봇/인공지능(AI),OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,
071280,로체시스템즈,LCD장비,반도체 장비,,,,,,,,,,,,,,,,,,,,,,
078150,HB테크놀러지,LCD장비,반도체 장비,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,
079950,인베니아,LCD장비,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,,
080000,에스엔유,LCD장비,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,,
083930,아바코,LCD장비,태양광에너지,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,
090470,제이스텍,LCD장비,반도체 장비,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,
040910,아이씨디,LCD장비,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,,
090360,로보스타,LCD장비,3D 프린터,4차산업 수혜주,반도체 장비,지능형로봇/인공지능(AI),OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,
043290,케이맥,LCD장비,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,,
083310,엘오티베큠,LCD장비,반도체 장비,태양광에너지,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,
011930,신성이엔지,LCD장비,두나무 관련주,반도체 장비,전력저장장치(ESS),코로나19(음압병실/음압구급차),태양광에너지,,,,,,,,,,,,,,,,,,
063760,이엘피,LCD장비,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,,
122640,예스티,LCD장비,LED장비,반도체 장비,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,
264660,씨앤지하이테크,LCD장비,반도체 장비,,,,,,,,,,,,,,,,,,,,,,
117730,티로보틱스,LCD장비,의료기기,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,
256630,포인트엔지니어링,LCD장비,반도체 장비,LED,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,
039030,이오테크닉스,LED장비,반도체 장비,,,,,,,,,,,,,,,,,,,,,,
131290,티에스이,LED장비,반도체 장비,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,
018670,SK가스,LPG(액화석유가스),셰일가스(Shale Gas),,,,,,,,,,,,,,,,,,,,,,
017940,E1,LPG(액화석유가스),셰일가스(Shale Gas),,,,,,,,,,,,,,,,,,,,,,
010950,SOil,LPG(액화석유가스),정유,환율하락 수혜,,,,,,,,,,,,,,,,,,,,,
024060,흥구석유,LPG(액화석유가스),,,,,,,,,,,,,,,,,,,,,,,
000440,중앙에너비스,LPG(액화석유가스),정치/인맥(이낙연),,,,,,,,,,,,,,,,,,,,,,
014530,극동유화,LPG(액화석유가스),아스콘(아스팔트 콘크리트),자전거,,,,,,,,,,,,,,,,,,,,,
074430,아미노로직스,mRNA(메신저 리보핵산),,,,,,,,,,,,,,,,,,,,,,,
226950,올릭스,mRNA(메신저 리보핵산),,,,,,,,,,,,,,,,,,,,,,,
049180,셀루메드,mRNA(메신저 리보핵산),,,,,,,,,,,,,,,,,,,,,,,
029480,릭스솔루션,NI(네트워크통합),SI(시스템통합),제4이동통신,,,,,,,,,,,,,,,,,,,,,
031820,콤텍시스템,NI(네트워크통합),아스콘(아스팔트 콘크리트),제4이동통신,,,,,,,,,,,,,,,,,,,,,
033230,인성정보,NI(네트워크통합),U-Healthcare(원격진료),고령화 사회(노인복지),,,,,,,,,,,,,,,,,,,,,
131400,이브이첨단소재,PCB(FPCB 등),,,,,,,,,,,,,,,,,,,,,,,
092300,현우산업,PCB(FPCB 등),,,,,,,,,,,,,,,,,,,,,,,
066900,디에이피,PCB(FPCB 등),휴대폰부품,,,,,,,,,,,,,,,,,,,,,,
015260,에이엔피,PCB(FPCB 등),,,,,,,,,,,,,,,,,,,,,,,
082850,우리바이오,PCB(FPCB 등),마리화나(대마),코로나19(화이자),LED,,,,,,,,,,,,,,,,,,,,
023590,다우기술,SI(시스템통합),클라우드 컴퓨팅,,,,,,,,,,,,,,,,,,,,,,
032850,비트컴퓨터,SI(시스템통합),U-Healthcare(원격진료),4차산업 수혜주,고령화 사회(노인복지),교육/온라인 교육,,,,,,,,,,,,,,,,,,,
045510,정원엔시스,SI(시스템통합),,,,,,,,,,,,,,,,,,,,,,,
124500,아이티센,SI(시스템통합),,,,,,,,,,,,,,,,,,,,,,,
070590,한솔인티큐브,SI(시스템통합),,,,,,,,,,,,,,,,,,,,,,,
263800,데이타솔루션,SI(시스템통합),지능형로봇/인공지능(AI),,,,,,,,,,,,,,,,,,,,,,
234300,에스트래픽,SI(시스템통합),전기차,철도,,,,,,,,,,,,,,,,,,,,,
267850,아시아나IDT,SI(시스템통합),,,,,,,,,,,,,,,,,,,,,,,
307950,현대오토에버,SI(시스템통합),,,,,,,,,,,,,,,,,,,,,,,
319400,현대무벡스,SI(시스템통합),스마트팩토리(스마트공장),,,,,,,,,,,,,,,,,,,,,,
032620,유비케어,U-Healthcare(원격진료),고령화 사회(노인복지),의료기기,,,,,,,,,,,,,,,,,,,,,
071200,인피니트헬스케어,U-Healthcare(원격진료),4차산업 수혜주,고령화 사회(노인복지),,,,,,,,,,,,,,,,,,,,,
100120,뷰웍스,U-Healthcare(원격진료),고령화 사회(노인복지),의료기기,,,,,,,,,,,,,,,,,,,,,
041830,인바디,U-Healthcare(원격진료),고령화 사회(노인복지),의료기기,,,,,,,,,,,,,,,,,,,,,
032680,소프트센,U-Healthcare(원격진료),,,,,,,,,,,,,,,,,,,,,,,
246720,아스타,U-Healthcare(원격진료),의료기기,,,,,,,,,,,,,,,,,,,,,,
099750,이지케어텍,U-Healthcare(원격진료),,,,,,,,,,,,,,,,,,,,,,,
290660,네오펙트,U-Healthcare(원격진료),의료기기,,,,,,,,,,,,,,,,,,,,,,
322510,제이엘케이,U-Healthcare(원격진료),지능형로봇/인공지능(AI),,,,,,,,,,,,,,,,,,,,,,
347700,라이프시맨틱스,U-Healthcare(원격진료),2021 상반기 신규상장,,,,,,,,,,,,,,,,,,,,,,
348030,모비릭스,2021 상반기 신규상장,게임,모바일게임(스마트폰),,,,,,,,,,,,,,,,,,,,,
248070,솔루엠,2021 상반기 신규상장,,,,,,,,,,,,,,,,,,,,,,,
277810,레인보우로보틱스,2021 상반기 신규상장,지능형로봇/인공지능(AI),,,,,,,,,,,,,,,,,,,,,,
262840,아이퀘스트,2021 상반기 신규상장,,,,,,,,,,,,,,,,,,,,,,,
239890,피엔에이치테크,2021 상반기 신규상장,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,,
189330,씨이랩,2021 상반기 신규상장,,,,,,,,,,,,,,,,,,,,,,,
322310,오로스테크놀로지,2021 상반기 신규상장,반도체 장비,,,,,,,,,,,,,,,,,,,,,,
338220,뷰노,2021 상반기 신규상장,의료기기,지능형로봇/인공지능(AI),,,,,,,,,,,,,,,,,,,,,
247660,나노씨엠에스,2021 상반기 신규상장,보안주(정보),,,,,,,,,,,,,,,,,,,,,,
314930,바이오다인,2021 상반기 신규상장,의료기기,,,,,,,,,,,,,,,,,,,,,,
059270,해성티피씨,2021 상반기 신규상장,,,,,,,,,,,,,,,,,,,,,,,
351330,이삭엔지니어링,2021 상반기 신규상장,스마트팩토리(스마트공장),,,,,,,,,,,,,,,,,,,,,,
294570,쿠콘,2021 상반기 신규상장,전자결제(전자화폐),,,,,,,,,,,,,,,,,,,,,,
357230,에이치피오,2021 상반기 신규상장,건강기능식품,음식료업종,,,,,,,,,,,,,,,,,,,,,
361670,삼영에스앤씨,2021 상반기 신규상장,,,,,,,,,,,,,,,,,,,,,,,
187660,에이디엠코리아,2021 상반기 신규상장,,,,,,,,,,,,,,,,,,,,,,,
039310,세중,3D 프린터,여행,,,,,,,,,,,,,,,,,,,,,,
048770,TPC,3D 프린터,4차산업 수혜주,스마트팩토리(스마트공장),지능형로봇/인공지능(AI),,,,,,,,,,,,,,,,,,,,
090710,휴림로봇,3D 프린터,4차산업 수혜주,스마트팩토리(스마트공장),원자력발전소 해체,지능형로봇/인공지능(AI),,,,,,,,,,,,,,,,,,,
104540,코렌텍,3D 프린터,의료기기,,,,,,,,,,,,,,,,,,,,,,
029530,신도리코,3D 프린터,,,,,,,,,,,,,,,,,,,,,,,
033200,모아텍,3D 프린터,,,,,,,,,,,,,,,,,,,,,,,
246710,티앤알바이오팹,3D 프린터,의료기기,,,,,,,,,,,,,,,,,,,,,,
060280,큐렉소,4차산업 수혜주,고령화 사회(노인복지),의료기기,지능형로봇/인공지능(AI),,,,,,,,,,,,,,,,,,,,
004380,삼익THK,4차산업 수혜주,공작기계,스마트팩토리(스마트공장),,,,,,,,,,,,,,,,,,,,,
047560,이스트소프트,4차산업 수혜주,게임,모바일게임(스마트폰),보안주(정보),핀테크(FinTech),,,,,,,,,,,,,,,,,,,
119850,지엔씨에너지,4차산업 수혜주,남북경협,,,,,,,,,,,,,,,,,,,,,,
131370,알서포트,4차산업 수혜주,인터넷은행,재택근무/스마트워크,,,,,,,,,,,,,,,,,,,,,
140670,알에스오토메이션,4차산업 수혜주,스마트팩토리(스마트공장),전력저장장치(ESS),태양광에너지,,,,,,,,,,,,,,,,,,,,
215100,로보로보,4차산업 수혜주,지능형로봇/인공지능(AI),,,,,,,,,,,,,,,,,,,,,,
206560,덱스터,가상현실(VR),영화,,,,,,,,,,,,,,,,,,,,,,
030350,드래곤플라이,가상현실(VR),게임,모바일게임(스마트폰),증강현실(AR),,,,,,,,,,,,,,,,,,,,
201490,미투온,가상현실(VR),게임,모바일게임(스마트폰),,,,,,,,,,,,,,,,,,,,,
251270,넷마블,가상현실(VR),게임,모바일게임(스마트폰),증강현실(AR),카카오뱅크 관련주,K-뉴딜지수,K-뉴딜지수(게임),,,,,,,,,,,,,,,,,
014280,금강공업,강관업체(Steel pipe),,,,,,,,,,,,,,,,,,,,,,,
194700,노바렉스,건강기능식품,음식료업종,,,,,,,,,,,,,,,,,,,,,,
239610,에이치엘사이언스,건강기능식품,음식료업종,,,,,,,,,,,,,,,,,,,,,,
008490,서흥,건강기능식품,,,,,,,,,,,,,,,,,,,,,,,
270870,뉴트리,건강기능식품,음식료업종,,,,,,,,,,,,,,,,,,,,,,
318010,팜스빌,건강기능식품,음식료업종,,,,,,,,,,,,,,,,,,,,,,
033780,KT&G,건강기능식품,,,,,,,,,,,,,,,,,,,,,,,
222040,코스맥스엔비티,건강기능식품,음식료업종,,,,,,,,,,,,,,,,,,,,,,
092040,아미코젠,건강기능식품,유전자 치료제/분석,,,,,,,,,,,,,,,,,,,,,,
014790,한라,건설 중소형,GTX(수도권 광역급행철도),,,,,,,,,,,,,,,,,,,,,,
013580,계룡건설,건설 중소형,,,,,,,,,,,,,,,,,,,,,,,
003070,코오롱글로벌,건설 중소형,수자원(양적/질적 개선),코로나19(음압병실/음압구급차),태양광에너지,풍력에너지,,,,,,,,,,,,,,,,,,,
005960,동부건설,건설 중소형,,,,,,,,,,,,,,,,,,,,,,,
021320,KCC건설,건설 중소형,,,,,,,,,,,,,,,,,,,,,,,
004960,한신공영,건설 중소형,,,,,,,,,,,,,,,,,,,,,,,
001470,삼부토건,건설 중소형,남북경협,정치/인맥(이낙연),,,,,,,,,,,,,,,,,,,,,
002460,화성산업,건설 중소형,,,,,,,,,,,,,,,,,,,,,,,
013120,동원개발,건설 중소형,,,,,,,,,,,,,,,,,,,,,,,
013360,일성건설,건설 중소형,,,,,,,,,,,,,,,,,,,,,,,
010780,아이에스동서,건설 중소형,,,,,,,,,,,,,,,,,,,,,,,
001260,남광토건,건설 중소형,남북경협,철도,,,,,,,,,,,,,,,,,,,,,
009410,태영건설,건설 중소형,수자원(양적/질적 개선),폐기물처리,GTX(수도권 광역급행철도),,,,,,,,,,,,,,,,,,,,
016250,SGC이테크건설,건설 중소형,,,,,,,,,,,,,,,,,,,,,,,
013700,까뮤이앤씨,건설 중소형,,,,,,,,,,,,,,,,,,,,,,,
002410,범양건영,건설 중소형,정치/인맥(이낙연),,,,,,,,,,,,,,,,,,,,,,
001880,DL건설,건설 중소형,,,,,,,,,,,,,,,,,,,,,,,
007680,대원,건설 중소형,,,,,,,,,,,,,,,,,,,,,,,
002780,진흥기업,건설 중소형,정치/인맥(오세훈),,,,,,,,,,,,,,,,,,,,,,
091590,남화토건,건설 중소형,남북경협,정치/인맥(이낙연),케이블TV SO/MSO,,,,,,,,,,,,,,,,,,,,
017000,신원종합개발,건설 중소형,,,,,,,,,,,,,,,,,,,,,,,
042940,상지카일룸,건설 중소형,스마트홈(홈네트워크),,,,,,,,,,,,,,,,,,,,,,
036570,엔씨소프트,게임,모바일게임(스마트폰),증강현실(AR),K-뉴딜지수,K-뉴딜지수(게임),,,,,,,,,,,,,,,,,,,
095660,네오위즈,게임,모바일게임(스마트폰),K-뉴딜지수,K-뉴딜지수(게임),,,,,,,,,,,,,,,,,,,,
052790,액토즈소프트,게임,모바일게임(스마트폰),,,,,,,,,,,,,,,,,,,,,,
041140,넥슨지티,게임,모바일게임(스마트폰),,,,,,,,,,,,,,,,,,,,,,
101730,위메이드맥스,게임,모바일게임(스마트폰),,,,,,,,,,,,,,,,,,,,,,
069080,웹젠,게임,모바일게임(스마트폰),K-뉴딜지수,K-뉴딜지수(게임),,,,,,,,,,,,,,,,,,,,
067000,조이시티,게임,모바일게임(스마트폰),,,,,,,,,,,,,,,,,,,,,,
023770,플레이위드,게임,모바일게임(스마트폰),,,,,,,,,,,,,,,,,,,,,,
078340,컴투스,게임,모바일게임(스마트폰),모바일콘텐츠(스마트폰/태블릿PC),K-뉴딜지수,K-뉴딜지수(게임),,,,,,,,,,,,,,,,,,,
123420,선데이토즈,게임,모바일게임(스마트폰),,,,,,,,,,,,,,,,,,,,,,
192080,더블유게임즈,게임,모바일게임(스마트폰),K-뉴딜지수,K-뉴딜지수(게임),,,,,,,,,,,,,,,,,,,,
206400,베노홀딩스,게임,모바일게임(스마트폰),,,,,,,,,,,,,,,,,,,,,,
263750,펄어비스,게임,모바일게임(스마트폰),K-뉴딜지수,K-뉴딜지수(게임),,,,,,,,,,,,,,,,,,,,
950180,SNK,게임,모바일게임(스마트폰),,,,,,,,,,,,,,,,,,,,,,
060240,룽투코리아,게임,모바일게임(스마트폰),,,,,,,,,,,,,,,,,,,,,,
094860,네오리진,게임,모바일게임(스마트폰),보안주(정보),,,,,,,,,,,,,,,,,,,,,
100700,세운메디칼,고령화 사회(노인복지),의료기기,,,,,,,,,,,,,,,,,,,,,,
119610,인터로조,고령화 사회(노인복지),의료기기,,,,,,,,,,,,,,,,,,,,,,
115480,씨유메디칼,고령화 사회(노인복지),의료기기,,,,,,,,,,,,,,,,,,,,,,
032940,원익,고령화 사회(노인복지),의료기기,,,,,,,,,,,,,,,,,,,,,,
099190,아이센스,고령화 사회(노인복지),의료기기,,,,,,,,,,,,,,,,,,,,,,
220100,퓨쳐켐,고령화 사회(노인복지),치매,,,,,,,,,,,,,,,,,,,,,,
025980,아난티,골프,남북경협,,,,,,,,,,,,,,,,,,,,,,
111710,남화산업,골프,정치/인맥(이낙연),,,,,,,,,,,,,,,,,,,,,,
000850,화천기공,공작기계,,,,,,,,,,,,,,,,,,,,,,,
025890,한국주강,공작기계,북한 광물자원개발,,,,,,,,,,,,,,,,,,,,,,
019210,와이지원,공작기계,,,,,,,,,,,,,,,,,,,,,,,
089140,넥스턴바이오,공작기계,,,,,,,,,,,,,,,,,,,,,,,
009160,SIMPAC,공작기계,,,,,,,,,,,,,,,,,,,,,,,
099440,스맥,공작기계,스마트그리드(지능형전력망),스마트팩토리(스마트공장),지능형로봇/인공지능(AI),,,,,,,,,,,,,,,,,,,,
100660,서암기계공업,공작기계,철도,풍력에너지,,,,,,,,,,,,,,,,,,,,,
195990,에이비프로바이오,공작기계,원자력발전소 해체,코로나19(모더나),,,,,,,,,,,,,,,,,,,,,
072870,메가스터디,교육/온라인 교육,,,,,,,,,,,,,,,,,,,,,,,
096240,청담러닝,교육/온라인 교육,,,,,,,,,,,,,,,,,,,,,,,
068930,디지털대성,교육/온라인 교육,,,,,,,,,,,,,,,,,,,,,,,
057030,YBM넷,교육/온라인 교육,모바일콘텐츠(스마트폰/태블릿PC),정치/인맥(유시민),,,,,,,,,,,,,,,,,,,,,
067280,멀티캠퍼스,교육/온라인 교육,,,,,,,,,,,,,,,,,,,,,,,
100220,비상교육,교육/온라인 교육,,,,,,,,,,,,,,,,,,,,,,,
134060,이퓨쳐,교육/온라인 교육,,,,,,,,,,,,,,,,,,,,,,,
215200,메가스터디교육,교육/온라인 교육,,,,,,,,,,,,,,,,,,,,,,,
133750,메가엠디,교육/온라인 교육,일자리(취업),,,,,,,,,,,,,,,,,,,,,,
289010,아이스크림에듀,교육/온라인 교육,쿠팡 관련주,,,,,,,,,,,,,,,,,,,,,,
339950,아이비김영,교육/온라인 교육,,,,,,,,,,,,,,,,,,,,,,,
052670,제일바이오,구충제(펜벤다졸 등),메르스 코로나 바이러스,"백신/진단시약/방역(신종플루, AI 등)",아프리카 돼지열병(ASF),,,,,,,,,,,,,,,,,,,,
086060,진바이오텍,구충제(펜벤다졸 등),"백신/진단시약/방역(신종플루, AI 등)",아프리카 돼지열병(ASF),,,,,,,,,,,,,,,,,,,,,
004090,한국석유,남북경협,아스콘(아스팔트 콘크리트),자전거,,,,,,,,,,,,,,,,,,,,,
058730,다스코,남북경협,태양광에너지,,,,,,,,,,,,,,,,,,,,,,
